"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","DAYS_LAST_PHONE_CHANGE","NAME_TYPE_SUITE","OCCUPATION_TYPE"
370356,0,"Cash loans","M","N","Y",0,45000,808650,26217,675000,"Working","Secondary / secondary special","Married","House / apartment",0.031329,-19395,-12006,-8888,-2937,1,1,0,1,0,0,2,2,2,"MONDAY",12,0,0,0,0,1,1,"Agriculture",0,"Unaccompanied","Core staff"
445939,0,"Cash loans","F","N","Y",0,229500,1245861,44748,1075500,"Working","Secondary / secondary special","Married","House / apartment",0.00733,-18974,-269,-9850,-2513,1,1,0,1,0,0,2,2,2,"MONDAY",14,0,0,0,0,1,1,"Hotel",-1879,"Unaccompanied","Laborers"
416958,0,"Cash loans","M","N","Y",1,180000,129357,14058,117000,"Working","Secondary / secondary special","Married","House / apartment",0.010032,-15976,-3855,-8070,-199,1,1,0,1,0,0,3,2,2,"MONDAY",6,0,0,0,0,0,0,"Business Entity Type 2",-185,"Other_B",NA
340400,1,"Cash loans","M","Y","Y",0,225000,592560,35937,450000,"Working","Higher education","Single / not married","House / apartment",0.006305,-8912,-1736,-3356,-1606,1,1,0,1,0,0,1,3,3,"SATURDAY",9,0,0,0,1,1,0,"Self-employed",-11,"Unaccompanied",NA
348844,0,"Cash loans","F","N","Y",0,85500,808650,23305.5,675000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.030755,-22773,365243,-12327,-4431,1,0,0,1,0,0,1,2,2,"MONDAY",9,0,0,0,0,0,0,"XNA",-1544,"Unaccompanied",NA
453496,0,"Cash loans","M","N","N",1,157500,1053000,30919.5,1053000,"Pensioner","Secondary / secondary special","Separated","House / apartment",0.010006,-16395,365243,-1306,-4672,1,0,0,1,1,0,2,2,2,"THURSDAY",18,0,0,0,0,0,0,"XNA",-212,"Unaccompanied",NA
199502,0,"Cash loans","M","N","Y",0,126000,270000,17383.5,270000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.026392,-8756,-271,-8725,-1275,1,1,0,1,0,0,1,2,2,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 2",-706,"Unaccompanied","Laborers"
222453,0,"Cash loans","M","Y","Y",0,270000,1339884,39307.5,1170000,"Working","Secondary / secondary special","Married","House / apartment",0.008019,-12257,-1463,-502,-4042,1,1,0,1,0,0,2,2,2,"MONDAY",17,0,0,0,0,0,0,"Business Entity Type 3",0,"Unaccompanied","Laborers"
190811,0,"Revolving loans","F","N","Y",1,135000,292500,14625,292500,"Working","Secondary / secondary special","Married","Rented apartment",0.005144,-12177,-2781,-11541,-3893,1,1,0,1,0,0,3,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Bank",-2113,"Unaccompanied","Core staff"
151337,0,"Cash loans","F","N","Y",0,112500,270000,18792,270000,"Working","Secondary / secondary special","Married","House / apartment",0.011657,-19734,-2318,-9553,-3253,1,1,1,1,1,0,2,1,1,"WEDNESDAY",12,0,0,0,0,0,0,"Self-employed",-1276,"Unaccompanied",NA
378000,0,"Cash loans","F","N","Y",0,135000,945000,40167,945000,"Working","Secondary / secondary special","Married","House / apartment",0.026392,-19131,-5344,-10339,-2625,1,1,0,1,0,0,2,2,2,"FRIDAY",12,0,0,0,0,0,0,"Industry: type 11",-2359,"Unaccompanied","Laborers"
247742,0,"Cash loans","F","N","Y",0,108000,592560,31153.5,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.00712,-16924,365243,-973,-483,1,0,0,1,0,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
421584,0,"Cash loans","M","Y","Y",0,135000,269550,21006,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.018801,-21616,-570,-4299,-4508,1,1,0,1,0,0,2,2,2,"TUESDAY",10,0,0,0,0,0,0,"Self-employed",-1980,"Unaccompanied","Drivers"
123859,0,"Cash loans","M","Y","Y",0,130500,239850,25960.5,225000,"Working","Secondary / secondary special","Married","House / apartment",0.010147,-22097,-1563,-13216,-4642,1,1,0,1,0,0,2,2,2,"THURSDAY",14,0,1,1,0,0,0,"Security",0,"Spouse, partner","Security staff"
241517,0,"Cash loans","M","N","N",0,157500,67500,7632,67500,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.019101,-11223,-1894,-5188,-3582,1,1,1,1,1,0,2,2,2,"MONDAY",18,0,0,0,1,1,0,"Business Entity Type 3",-632,"Unaccompanied","Laborers"
344943,0,"Cash loans","M","Y","Y",0,225000,1056447,31018.5,922500,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.01885,-16442,-1791,-4811,-2,1,1,0,1,1,0,2,2,2,"THURSDAY",11,0,0,0,0,0,0,"Self-employed",-549,"Family","Drivers"
374348,0,"Cash loans","F","N","Y",0,270000,942300,34749,675000,"Working","Secondary / secondary special","Married","House / apartment",0.04622,-20091,-223,-6921,-1820,1,1,0,1,0,0,2,1,1,"TUESDAY",15,0,0,0,0,0,0,"Self-employed",-1350,"Unaccompanied","Sales staff"
187804,0,"Cash loans","F","Y","Y",0,270000,540000,26109,540000,"Working","Higher education","Married","House / apartment",0.030755,-19466,-1853,-3487,-3010,1,1,0,1,0,1,2,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Self-employed",-485,"Family","Sales staff"
211052,0,"Cash loans","F","N","Y",1,90000,225000,11074.5,225000,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-13529,-1348,-7328,-4319,1,1,1,1,1,0,3,2,2,"TUESDAY",15,0,0,0,0,0,0,"Trade: type 7",-1149,"Unaccompanied","Sales staff"
242072,0,"Cash loans","F","N","N",0,180000,675000,25015.5,675000,"Working","Secondary / secondary special","Separated","Municipal apartment",0.04622,-16120,-1097,-7301,-4996,1,1,0,1,1,0,1,1,1,"SUNDAY",14,0,0,0,0,0,0,"Bank",-541,"Unaccompanied","Managers"
317708,0,"Cash loans","M","N","Y",0,202500,481500,17424,481500,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-12746,-980,-6771,-4365,1,1,0,1,0,0,2,2,2,"SUNDAY",14,0,0,0,0,0,0,"Self-employed",-174,"Family","Drivers"
189280,1,"Cash loans","M","N","N",0,360000,531000,19201.5,531000,"Working","Incomplete higher","Married","With parents",0.016612,-19865,-4063,-1267,-3392,1,1,1,1,1,0,2,2,2,"FRIDAY",12,0,0,0,0,0,0,"Self-employed",-1734,"Unaccompanied","Managers"
108083,0,"Revolving loans","M","Y","Y",0,108000,247500,12375,247500,"Working","Secondary / secondary special","Single / not married","With parents",0.018634,-18733,-6254,-1243,-2252,1,1,0,1,0,0,1,2,2,"MONDAY",11,0,0,0,0,0,0,"Self-employed",-1153,"Unaccompanied","Laborers"
435072,0,"Cash loans","F","N","Y",0,81000,824823,24246,688500,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-21619,-4567,-7791,-5025,1,1,0,1,0,0,2,2,2,"THURSDAY",10,0,0,0,0,1,1,"Industry: type 3",-586,"Family","Laborers"
166092,0,"Cash loans","M","Y","N",0,67500,119925,11227.5,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",0.018634,-23809,365243,-6712,-3996,1,0,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"XNA",-2,"Unaccompanied",NA
164884,0,"Cash loans","F","N","Y",0,315000,1054935,44824.5,904500,"Pensioner","Higher education","Married","House / apartment",0.032561,-23232,365243,-7477,-4207,1,0,0,1,1,0,2,1,1,"FRIDAY",9,0,0,0,0,0,0,"XNA",-2121,"Family",NA
380763,0,"Cash loans","F","N","Y",2,90000,130320,13815,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",0.010966,-10904,-883,-5008,-2297,1,1,0,1,0,0,3,2,2,"FRIDAY",11,0,0,0,0,0,0,"Trade: type 7",-962,"Unaccompanied","Laborers"
413935,0,"Cash loans","M","N","N",0,112500,545040,25407,450000,"Working","Secondary / secondary special","Married","With parents",0.035792,-13818,-3427,-7790,-3735,1,1,1,1,0,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"Government",-2243,"Unaccompanied","Security staff"
337378,0,"Cash loans","F","N","Y",0,58500,113760,5661,90000,"Working","Secondary / secondary special","Married","House / apartment",0.016612,-15042,-4140,-8408,-2516,1,1,1,1,1,0,2,2,2,"FRIDAY",10,0,0,0,0,0,0,"Kindergarten",-893,"Unaccompanied","Medicine staff"
258218,0,"Cash loans","M","Y","N",1,225000,835380,42781.5,675000,"Working","Secondary / secondary special","Married","House / apartment",0.00702,-13213,-2630,-2550,-4511,1,1,0,1,0,0,3,2,2,"THURSDAY",12,0,0,0,0,1,1,"Business Entity Type 3",0,"Family","Laborers"
436960,0,"Cash loans","F","N","Y",1,175500,229230,22801.5,202500,"Working","Secondary / secondary special","Single / not married","House / apartment",0.006233,-11874,-4855,-6069,-4460,1,1,0,1,0,0,2,2,2,"THURSDAY",14,0,0,0,0,0,0,"Kindergarten",-1167,"Unaccompanied","Core staff"
233767,0,"Cash loans","M","Y","Y",2,139500,275040,13504.5,180000,"Working","Secondary / secondary special","Married","House / apartment",0.015221,-9932,-1205,-917,-2472,1,1,0,1,0,0,4,2,2,"THURSDAY",17,0,0,0,0,0,0,"Industry: type 9",-484,"Unaccompanied","Laborers"
186005,0,"Cash loans","F","Y","N",0,72000,173092.5,11322,157500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.025164,-22592,365243,-4097,-4268,1,0,0,1,0,0,2,2,2,"THURSDAY",8,0,0,0,0,0,0,"XNA",-856,"Unaccompanied",NA
396425,0,"Cash loans","M","Y","N",1,202500,1528200,53248.5,1350000,"Working","Secondary / secondary special","Married","House / apartment",0.010276,-11045,-1675,-1031,-3703,1,1,1,1,0,0,3,2,2,"WEDNESDAY",19,0,0,0,0,1,1,"Business Entity Type 3",-811,"Unaccompanied","Managers"
100688,0,"Cash loans","F","N","Y",2,135000,167121,13527,139500,"Working","Secondary / secondary special","Married","With parents",0.020713,-13103,-1270,-542,-1040,1,1,0,1,0,0,4,3,3,"MONDAY",6,0,0,0,0,0,0,"Transport: type 4",-563,"Unaccompanied","Sales staff"
415920,0,"Cash loans","F","N","N",0,90000,263686.5,25816.5,238500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.01885,-22781,365243,-5994,-5999,1,0,0,1,0,0,2,2,2,"SATURDAY",10,0,0,0,0,0,0,"XNA",-1571,"Unaccompanied",NA
173899,0,"Cash loans","M","N","N",1,90000,143910,15498,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.009334,-10205,-543,-2772,-2765,1,1,1,1,0,0,3,2,2,"TUESDAY",18,0,0,0,0,0,0,"Self-employed",-1617,"Unaccompanied","Laborers"
291534,0,"Cash loans","M","N","Y",0,180000,1546020,45333,1350000,"Working","Secondary / secondary special","Married","House / apartment",0.018634,-19177,-1159,-11654,-2735,1,1,0,1,0,0,2,2,2,"WEDNESDAY",10,0,0,0,0,1,1,"Self-employed",-1,"Unaccompanied","Drivers"
455397,0,"Revolving loans","F","N","Y",2,144000,180000,9000,180000,"Commercial associate","Secondary / secondary special","Separated","House / apartment",0.006629,-13071,-2292,-742,-1201,1,1,1,1,1,0,3,2,2,"MONDAY",8,0,0,0,0,0,0,"Restaurant",-394,"Unaccompanied","Cooking staff"
414199,0,"Cash loans","F","N","Y",0,67500,254700,14620.5,225000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.015221,-20021,-4500,-3464,-3457,1,1,1,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"Other",0,"Unaccompanied","Laborers"
140687,0,"Cash loans","F","N","Y",0,180000,1214100,67792.5,1125000,"Working","Secondary / secondary special","Married","House / apartment",0.016612,-17600,-1124,-1008,-1084,1,1,1,1,1,1,2,2,2,"MONDAY",10,1,1,0,1,1,0,"Government",-1205,"Unaccompanied",NA
363844,0,"Cash loans","M","N","Y",0,360000,835380,40320,675000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.072508,-17405,-260,-940,-966,1,1,0,1,1,1,1,1,1,"FRIDAY",11,0,0,0,0,0,0,"Self-employed",0,"Unaccompanied","Managers"
153028,0,"Revolving loans","M","Y","Y",1,112500,270000,13500,270000,"Working","Higher education","Married","House / apartment",0.028663,-18111,-3056,-1148,-1270,1,1,0,1,0,0,3,2,2,"MONDAY",7,0,1,1,0,1,1,"Industry: type 9",-334,"Unaccompanied","High skill tech staff"
427445,0,"Cash loans","F","Y","Y",0,225000,1602000,66114,1602000,"Working","Higher education","Married","House / apartment",0.028663,-19927,-2864,-586,-3435,1,1,0,1,0,0,2,2,2,"SATURDAY",11,0,0,0,0,1,1,"Self-employed",-450,"Unaccompanied","Managers"
329907,0,"Revolving loans","F","N","Y",0,180000,135000,6750,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.020246,-22179,365243,-4262,-5042,1,0,0,1,1,0,1,3,3,"THURSDAY",10,0,0,0,0,0,0,"XNA",-1130,"Unaccompanied",NA
250993,0,"Cash loans","F","Y","Y",0,157500,9e+05,26446.5,9e+05,"Working","Secondary / secondary special","Married","Rented apartment",0.018801,-10289,-1737,-544,-1826,1,1,0,1,0,0,2,2,2,"TUESDAY",14,0,0,0,0,0,0,"Trade: type 7",-717,"Unaccompanied","Core staff"
159219,0,"Cash loans","F","N","N",0,72000,254700,14751,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.020246,-19292,-7271,-10593,-2824,1,1,0,1,0,0,2,3,3,"THURSDAY",12,0,0,0,0,0,0,"Agriculture",-1266,"Unaccompanied","Accountants"
231819,0,"Cash loans","M","Y","N",1,270000,679266,18679.5,567000,"Commercial associate","Incomplete higher","Married","House / apartment",0.009549,-10073,-2055,-1667,-2393,1,1,0,1,0,0,3,2,2,"FRIDAY",18,0,0,0,0,0,0,"Construction",-7,"Family","Managers"
123749,0,"Cash loans","F","Y","N",0,562500,1787283,47277,1597500,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.01885,-16588,-3300,-3736,-143,1,1,0,1,0,0,2,2,2,"SUNDAY",10,0,0,0,0,0,0,"Business Entity Type 3",-2293,"Unaccompanied","Accountants"
199144,0,"Cash loans","F","Y","Y",0,135000,284400,13833,225000,"Working","Higher education","Civil marriage","House / apartment",0.035792,-12429,-852,-6561,-4340,1,1,1,1,0,0,2,2,2,"FRIDAY",13,0,0,0,0,1,1,"Self-employed",-527,"Unaccompanied","Sales staff"
192869,0,"Cash loans","M","N","N",0,117450,450000,23751,450000,"Commercial associate","Incomplete higher","Single / not married","House / apartment",0.032561,-8901,-331,-8857,-1499,1,1,1,1,1,0,1,1,1,"TUESDAY",17,0,0,0,0,0,0,"Business Entity Type 3",-883,NA,"Sales staff"
226845,1,"Cash loans","F","N","N",0,135000,355536,19417.5,270000,"Pensioner","Secondary / secondary special","Widow","Municipal apartment",0.032561,-22667,365243,-8875,-3969,1,0,0,1,0,0,1,1,1,"WEDNESDAY",13,0,0,0,0,0,0,"XNA",-467,"Unaccompanied",NA
200151,0,"Cash loans","M","Y","Y",0,225000,882000,31248,882000,"Working","Secondary / secondary special","Civil marriage","With parents",0.006852,-14766,-1023,-1021,-1513,1,1,0,1,0,0,2,3,3,"THURSDAY",9,0,0,0,0,0,0,"Transport: type 3",-894,"Unaccompanied","Drivers"
128437,0,"Cash loans","M","N","N",0,175500,302206.5,15952.5,229500,"Working","Higher education","Single / not married","House / apartment",0.008866,-8651,-465,-8595,-534,1,1,0,1,0,0,1,2,2,"THURSDAY",16,0,0,0,0,0,0,"Industry: type 1",-414,"Unaccompanied","Laborers"
212404,0,"Cash loans","F","N","Y",0,270000,398934,21771,333000,"Pensioner","Secondary / secondary special","Married","Municipal apartment",0.04622,-18706,365243,-1046,-2264,1,0,0,1,0,0,2,1,1,"FRIDAY",16,0,0,0,0,0,0,"XNA",-776,"Unaccompanied",NA
413051,0,"Cash loans","F","N","Y",0,90000,9e+05,26316,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.00712,-19691,-11310,-11796,-3165,1,1,1,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"Hotel",0,"Unaccompanied","Medicine staff"
209241,0,"Cash loans","F","N","Y",0,202500,1113840,47191.5,9e+05,"Pensioner","Secondary / secondary special","Married","House / apartment",0.00733,-21731,365243,-4303,-4976,1,0,0,1,1,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"XNA",-722,"Unaccompanied",NA
210392,0,"Cash loans","F","N","N",0,144000,337500,22554,337500,"Pensioner","Higher education","Single / not married","House / apartment",0.031329,-23030,365243,-10363,-4673,1,0,0,1,1,1,1,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"XNA",-392,"Unaccompanied",NA
119602,0,"Cash loans","M","Y","Y",0,225000,229230,27333,202500,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.008866,-14201,-2597,-1559,-2270,1,1,0,1,0,0,2,2,2,"SATURDAY",16,0,0,0,0,0,0,"Construction",-423,"Unaccompanied","Laborers"
335153,0,"Cash loans","M","Y","Y",0,427500,1762110,48586.5,1575000,"Working","Secondary / secondary special","Married","House / apartment",0.016612,-15081,-864,-102,-4792,1,1,0,1,0,1,2,2,2,"MONDAY",13,0,0,0,0,0,0,"Business Entity Type 3",0,"Unaccompanied",NA
230858,0,"Cash loans","F","Y","Y",2,90000,521280,28408.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.005144,-13742,-524,-4156,-5016,1,1,1,1,0,0,4,2,2,"SUNDAY",11,0,0,0,0,0,0,"Self-employed",-411,"Unaccompanied","Sales staff"
361614,0,"Revolving loans","F","N","Y",1,135000,135000,6750,135000,"Commercial associate","Secondary / secondary special","Separated","House / apartment",0.00702,-11309,-814,-6501,-3953,1,1,1,1,1,0,2,2,2,"MONDAY",16,0,0,0,0,0,0,"Trade: type 2",-579,"Unaccompanied","Laborers"
330932,0,"Cash loans","M","N","N",0,76500,163201.5,12330,148500,"Working","Secondary / secondary special","Married","House / apartment",0.019101,-9808,-2078,-1077,-2482,1,1,0,1,0,0,2,2,2,"TUESDAY",18,0,0,0,0,1,1,"Housing",0,"Family","Laborers"
349197,0,"Cash loans","F","Y","Y",0,990000,485640,41674.5,450000,"Pensioner","Higher education","Single / not married","House / apartment",0.04622,-9293,365243,-717,-1942,1,0,0,1,0,0,1,1,1,"SUNDAY",18,0,0,0,0,0,0,"XNA",-745,"Unaccompanied",NA
342445,1,"Cash loans","F","N","Y",0,90000,339241.5,16627.5,238500,"Working","Secondary / secondary special","Married","House / apartment",0.008474,-19517,-2725,-11653,-2925,1,1,0,1,0,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"Self-employed",0,"Unaccompanied","Sales staff"
306969,0,"Cash loans","F","N","Y",0,85500,158301,16218,148500,"Pensioner","Secondary / secondary special","Separated","House / apartment",0.01885,-21604,365243,-7,-4945,1,0,0,1,1,0,1,2,2,"FRIDAY",14,0,0,0,0,0,0,"XNA",-1023,"Unaccompanied",NA
299507,0,"Cash loans","F","N","Y",0,112500,263686.5,27819,238500,"Commercial associate","Higher education","Married","House / apartment",0.01885,-11494,-3475,-3892,-1295,1,1,0,1,0,0,2,2,2,"THURSDAY",12,0,0,0,1,1,0,"Business Entity Type 3",-632,"Unaccompanied","Waiters/barmen staff"
247795,0,"Cash loans","F","N","N",1,180000,242595,10683,202500,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-16052,-8612,-7955,-4615,1,1,1,1,0,0,3,2,2,"THURSDAY",10,0,0,0,0,1,1,"Agriculture",-1606,"Unaccompanied","Laborers"
379686,1,"Cash loans","F","Y","N",1,67500,67500,7398,67500,"Working","Secondary / secondary special","Married","With parents",0.028663,-10063,-1350,-2268,-1878,1,1,1,1,1,0,3,2,2,"FRIDAY",13,0,0,0,0,0,0,"Business Entity Type 3",-287,"Unaccompanied","Sales staff"
378765,0,"Cash loans","M","Y","Y",0,225000,315000,17217,315000,"Working","Secondary / secondary special","Married","House / apartment",0.026392,-18401,-1468,-5892,-1959,1,1,0,1,1,0,2,2,2,"WEDNESDAY",16,0,0,0,0,0,0,"Other",-1882,"Unaccompanied","Security staff"
352811,0,"Cash loans","F","Y","Y",1,157500,521280,28408.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.010643,-12701,-989,-147,-855,1,1,0,1,0,0,3,2,2,"SATURDAY",11,0,1,1,0,1,1,"Self-employed",-2034,"Unaccompanied",NA
163172,0,"Cash loans","M","N","Y",0,270000,612612,33363,495000,"Commercial associate","Higher education","Single / not married","House / apartment",0.016612,-9044,-948,-7502,-1713,1,1,0,1,0,0,1,2,2,"SATURDAY",13,0,0,0,0,0,0,"Business Entity Type 3",-690,"Family","Managers"
333075,0,"Cash loans","F","N","Y",0,40500,101880,10053,90000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.00712,-23718,365243,-5930,-4705,1,0,0,1,1,0,1,2,2,"WEDNESDAY",7,0,0,0,0,0,0,"XNA",-1111,"Unaccompanied",NA
114088,0,"Revolving loans","M","Y","N",2,67500,247500,12375,247500,"Commercial associate","Higher education","Married","House / apartment",0.019689,-12968,-2706,-723,-5655,1,1,0,1,0,0,4,2,2,"THURSDAY",15,0,0,0,0,0,0,"Self-employed",-1063,"Unaccompanied","Sales staff"
286912,0,"Cash loans","F","N","Y",1,225000,500211,30730.5,463500,"Commercial associate","Higher education","Married","House / apartment",0.04622,-16790,-5347,-3044,-336,1,1,0,1,1,0,3,1,1,"WEDNESDAY",17,0,0,0,0,0,0,"Business Entity Type 3",-1555,"Unaccompanied","Managers"
128804,0,"Cash loans","M","Y","Y",1,342000,876816,47565,720000,"Commercial associate","Incomplete higher","Single / not married","House / apartment",0.04622,-15073,-147,-7738,-4446,1,1,0,1,0,0,2,1,1,"SATURDAY",13,0,1,1,0,0,0,"Security",-572,"Other_B","Security staff"
422656,0,"Revolving loans","F","N","N",0,261000,585000,29250,585000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.016612,-21659,365243,-3194,-1541,1,0,0,1,0,0,2,2,2,"THURSDAY",15,0,0,0,0,0,0,"XNA",-1513,"Unaccompanied",NA
110238,0,"Cash loans","F","N","Y",0,180000,1125000,37309.5,1125000,"Working","Secondary / secondary special","Married","House / apartment",0.028663,-18062,-4470,-8836,-1620,1,1,0,1,0,0,2,2,2,"THURSDAY",9,0,0,0,0,0,0,"Trade: type 7",-1612,"Unaccompanied","Laborers"
111966,1,"Cash loans","F","N","N",0,67500,450000,21888,450000,"Working","Secondary / secondary special","Single / not married","Municipal apartment",0.031329,-8695,-245,-1740,-1362,1,1,0,1,1,0,1,2,2,"THURSDAY",14,0,1,1,0,1,1,"Transport: type 2",-675,"Unaccompanied",NA
224581,0,"Cash loans","F","N","N",1,126000,942300,30528,675000,"State servant","Secondary / secondary special","Single / not married","House / apartment",0.00496,-16478,-9899,-3344,-4,1,1,0,1,0,0,2,2,2,"SUNDAY",10,0,0,0,0,0,0,"Other",-1132,"Unaccompanied",NA
396415,0,"Cash loans","F","Y","Y",0,157500,646920,20997,540000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.00702,-23193,365243,-195,-4930,1,0,0,1,0,0,2,2,2,"THURSDAY",15,0,0,0,0,0,0,"XNA",-208,"Unaccompanied",NA
